codigo_escola,codigo_municipio_enem,qtd_participantes_enem,enem_media_cn,enem_media_ch,enem_media_lc,enem_media_mt,enem_media_redacao,enem_media_geral
31277487,3148103,62,539.9573770491803,566.5451612903227,572.2032258064515,605.8081967213116,773.2258064516129,610.2448387096774
31277843,3149101,11,499.17272727272723,522.8000000000001,530.8909090909091,583.9545454545455,665.4545454545455,560.4545454545455
31278033,3167202,20,542.8199999999999,573.045,565.4350000000001,626.3149999999999,790.0,619.523
31278084,3170107,45,527.3727272727273,561.5777777777778,579.2,622.8136363636363,774.6666666666666,610.6681481481481
31278602,3149903,19,552.5842105263158,557.8526315789474,550.0736842105263,651.1526315789473,798.9473684210526,622.1221052631579
31278726,3169901,62,559.4360655737705,580.6854838709677,582.6306451612903,665.0524590163934,794.8387096774194,635.8918279569892
31278793,3159902,16,523.1375,537.46875,550.30625,568.44375,748.75,585.62125
31278815,3133006,13,530.3923076923077,540.9153846153846,572.9461538461538,546.7538461538462,644.6153846153846,567.1246153846154
31278912,3103504,35,526.5242424242424,536.6685714285715,550.4942857142856,531.6272727272727,672.5714285714286,564.7057142857143
31279064,3139904,19,568.7684210526317,602.478947368421,597.4578947368421,660.4842105263158,823.1578947368421,650.4694736842106
31279081,3111606,13,545.8230769230769,567.2846153846153,571.1769230769231,606.7307692307693,736.9230769230769,605.5876923076922
31279099,3118601,33,529.6515151515151,543.1575757575757,568.1484848484849,613.839393939394,767.8787878787879,604.5351515151515
31279102,3118601,20,537.1777777777778,546.73,574.875,608.75,685.0,588.7373333333333
31279129,3149309,66,563.0818181818182,575.9348484848484,580.2015151515152,635.0651515151516,800.9090909090909,631.0384848484848
31279277,3109006,29,562.0758620689655,576.8275862068965,576.8793103448276,653.5827586206897,837.2413793103449,641.3213793103448
31279552,3110004,10,566.33,592.8100000000001,587.5699999999999,673.7,836.0,651.2819999999999
31279684,3113701,14,544.5846153846154,553.1357142857142,585.8214285714286,655.0307692307692,717.1428571428571,609.1095238095238
31279978,3131505,4,544.875,570.075,564.9000000000001,648.6,780.0,621.69
31279986,3139003,13,530.0923076923077,547.8384615384615,567.0230769230769,566.9923076923077,761.5384615384615,594.6969230769231
31280071,3128709,22,581.9090909090909,583.209090909091,608.0590909090909,664.2318181818182,756.3636363636364,638.7545454545453
31280135,3127701,14,507.95714285714286,512.1285714285715,540.7571428571429,506.0214285714286,707.1428571428571,554.8014285714286
31280879,3168002,26,549.048,539.2769230769231,567.1884615384615,644.0,830.0,626.6633333333334
31281298,3136207,59,597.5881355932203,596.5932203389831,586.9101694915254,679.3322033898305,826.4406779661017,657.3728813559322
31281808,3124203,10,536.49,547.85,583.36,587.99,698.0,590.738
31281883,3164704,15,624.8533333333332,627.0266666666666,620.7066666666667,726.3,849.3333333333334,689.644
31281921,3122306,13,591.8230769230769,568.7769230769231,603.5769230769231,636.4846153846154,787.6923076923077,637.6707692307692
31290157,3106200,90,597.7511111111111,610.5444444444445,605.5533333333334,690.7722222222222,778.2222222222222,656.5686666666667
31291986,3122306,50,599.7448979591836,610.784,600.524,713.3714285714285,814.8,666.2406666666667
31292451,3138203,15,470.4,489.9933333333333,512.66,474.8066666666667,613.3333333333334,512.2386666666666
31293181,3131703,18,534.1444444444445,541.3166666666666,556.7166666666667,557.4722222222222,740.0,585.93
31293423,3156700,16,501.65625,533.21875,538.91875,541.0125,603.75,543.7112500000001
31293687,3170701,69,615.3268656716418,620.8014492753624,610.2608695652174,707.7014925373135,837.1014492753624,678.2270531400966
31293971,3139409,19,542.3210526315789,535.9105263157894,549.3368421052631,608.7315789473683,804.2105263157895,608.1021052631579
31294039,3106200,12,512.2416666666667,502.01666666666665,523.6333333333333,561.5916666666666,690.0,557.8966666666666
31294047,3106200,19,499.3611111111111,530.1157894736842,558.9052631578948,539.3444444444444,677.8947368421053,562.3722807017544
31294110,3106200,25,582.0500000000001,599.512,609.956,689.4083333333333,861.6,669.0050666666667
31294357,3139409,29,545.6777777777778,589.2206896551725,554.5758620689655,657.8333333333334,812.4137931034483,632.5367816091954
31294900,3147907,17,576.4,609.0117647058823,601.0882352941177,680.7647058823529,827.0588235294117,658.864705882353
31295175,3114402,13,530.8230769230769,571.5923076923077,581.3230769230769,596.5538461538462,843.0769230769231,624.6738461538462
31295345,3164308,10,548.18,509.62,538.5899999999999,605.4399999999999,726.0,585.566
31296261,3145208,19,528.0842105263158,566.0842105263158,579.142105263158,639.9421052631578,693.6842105263158,601.3873684210527
31296848,3169406,20,538.7105263157895,563.67,575.155,652.0894736842106,839.0,635.0936666666666
31298905,3101904,16,565.55625,568.15625,561.025,667.0875,788.75,630.115
31299235,3145356,22,492.5954545454546,495.31363636363636,545.6954545454545,541.0272727272727,671.8181818181819,549.29
31299880,3124203,14,488.7857142857143,511.6857142857143,537.8571428571429,571.9928571428571,795.7142857142857,581.2071428571428
31300454,3106200,23,525.4130434782609,550.2869565217392,556.9739130434782,605.304347826087,691.304347826087,585.8565217391305
31302520,3134905,12,560.2083333333334,573.3916666666667,578.525,604.8333333333334,631.6666666666666,589.725
31302848,3108909,12,612.475,609.7833333333333,616.5749999999999,727.2083333333334,853.3333333333334,683.875
31304468,3156908,13,564.7230769230769,557.5538461538462,564.623076923077,668.623076923077,787.6923076923077,628.6430769230769
31304981,3138609,10,540.3555555555555,544.5699999999999,540.8399999999999,652.8555555555555,660.0,588.4106666666667
31305120,3105608,109,495.480412371134,509.91284403669727,529.7330275229358,523.0536082474226,583.6697247706422,527.3257492354741
31305235,3118304,44,572.1386363636364,589.4250000000001,603.3181818181819,673.2340909090909,810.9090909090909,649.8050000000001
31305294,3162104,30,573.8333333333334,579.7766666666666,584.0866666666666,659.67,798.0,639.0733333333334
31305847,3143906,102,534.352,561.670297029703,567.4297029702971,602.56,764.5544554455446,605.871339869281
31306169,3120904,21,542.6428571428571,576.1714285714286,582.5857142857143,666.8,800.0,633.64
31306266,3136702,35,515.4828571428571,548.1085714285714,541.6457142857142,559.0542857142858,642.8571428571429,561.4297142857143
31307742,3106200,9,512.5111111111111,563.1333333333333,573.9444444444445,620.6555555555556,626.6666666666666,579.3822222222223
31309711,3106200,26,600.9230769230769,609.873076923077,626.0884615384615,721.6576923076923,869.2307692307693,685.5546153846154
31309753,3106200,11,556.2727272727273,566.1909090909091,584.3363636363637,606.6545454545454,725.4545454545455,607.7818181818182
31309770,3126109,32,594.54375,602.234375,599.759375,701.121875,796.875,658.906875
31309796,3157807,53,541.866037735849,578.988679245283,588.5509433962264,649.7924528301887,767.9245283018868,625.4245283018868
31309966,3170206,51,553.06,562.1901960784314,559.1450980392157,591.352,700.0,592.8103267973856
31310107,3130101,15,586.5,595.4266666666666,604.7466666666667,656.3933333333333,821.3333333333334,652.88
31310158,3139003,12,507.7083333333333,541.7166666666666,553.15,555.525,670.0,565.62
31310174,3169307,19,519.7421052631579,568.3105263157895,579.9578947368421,577.5263157894736,724.2105263157895,593.9494736842106
31310191,3151800,35,562.3818181818182,587.7085714285714,586.5799999999999,620.9787878787879,747.4285714285714,621.8670476190476
31310735,3136702,106,529.775,551.6792452830189,564.4716981132076,585.1730769230769,713.5849056603773,588.7903144654088
31310751,3171006,20,494.06842105263155,532.705,535.26,595.0526315789474,705.0,571.722
