codigo_municipio;populacao_total;qtd_escolas_elegiveis;qtd_escolas_com_enem;enem_media_praca;populacao_0_17;score_socioeconomico;percentil_socioeconomico;percentil_volume_escolas;percentil_qualidade_enem;score_priorizacao;nome_municipio_ibge;uf;rank_cidade;top10
1600303;442933;18,0;15,0;590,3629422382671;135885;0,2318562142888144;0,3773584905660377;0,809748427672956;0,326984126984127;0,492;Macapá;AP;165;False
3541000;349935;17,0;16,0;554,3617045454546;81590;0,2868392483501714;0,6037735849056604;0,789308176100629;0,0444444444444444;0,4916;Praia Grande;SP;166;False
2207702;162159;14,0;11,0;608,9778411053541;40262;0,2090730678151465;0,270440251572327;0,7122641509433962;0,5492063492063493;0,4866;Parnaíba;PI;167;False
3552403;279545;8,0;4,0;612,2523456790124;66027;0,2383333060065004;0,4088050314465409;0,4685534591194968;0,6063492063492063;0,486;Sumaré;SP;168;False
4125506;329628;11,0;10,0;582,6921872477803;81794;0,2700837063676498;0,5471698113207547;0,6194968553459119;0,2698412698412698;0,4857;São José dos Pinhais;PR;169;False
3538006;165428;10,0;8,0;598,5583464566929;38545;0,2569267858943579;0,4779874213836478;0,5738993710691824;0,4063492063492063;0,4853;Pindamonhangaba;SP;170;False
3300100;167434;16,0;13,0;586,8551578947369;40838;0,2374622053965825;0,4025157232704403;0,7720125786163522;0,3015873015873015;0,4831;Angra dos Reis;RJ;171;False
3300209;129671;11,0;10,0;604,6164642375169;29144;0,2331883057249066;0,3836477987421384;0,6194968553459119;0,4761904761904761;0,4822;Araruama;RJ;172;False
2105302;273110;15,0;9,0;596,7563988095238;73144;0,2232592106743619;0,3522012578616352;0,7468553459119497;0,3841269841269841;0,4802;Imperatriz;MA;173;False
3202405;124656;3,0;1,0;617,3081481481481;28831;0,2841327990324597;0,5943396226415094;0,1179245283018868;0,6888888888888889;0,4798;Guarapari;ES;174;False
3510500;134873;9,0;6,0;598,8944768856447;32656;0,2582327853509342;0,4874213836477987;0,5251572327044025;0,4126984126984127;0,4763;Caraguatatuba;SP;175;False
4313409;227646;5,0;3,0;579,5519047619048;47523;0,3717901009927689;0,8333333333333334;0,2515723270440251;0,219047619047619;0,4745;Novo Hamburgo;RS;176;False
5008305;132152;7,0;5,0;609,0897478991596;34088;0,2544577073090369;0,4685534591194968;0,3993710691823899;0,5523809523809524;0,4729;Três Lagoas;MS;177;False
3201209;185786;7,0;5,0;610,919755058573;41110;0,2439025026781499;0,440251572327044;0,3993710691823899;0,5746031746031746;0,4683;Cachoeiro de Itapemirim;ES;178;False
2607901;644037;26,0;21,0;579,6796610169492;154562;0,2217936607661141;0,3396226415094339;0,8789308176100629;0,2253968253968254;0,4671;Jaboatão dos Guararapes;PE;179;False
4202909;141385;4,0;3,0;603,2280246913581;32056;0,3182763041696779;0,6886792452830188;0,1776729559748427;0,4603174603174603;0,4669;Brusque;SC;180;False
5201405;527796;18,0;16,0;593,247024691358;133230;0,2120782735435042;0,2955974842767295;0,809748427672956;0,3428571428571428;0,464;Aparecida de Goiânia;GO;181;False
3134202;102217;5,0;4,0;607,149186351706;22141;0,2804142789111437;0,5849056603773585;0,2515723270440251;0,5142857142857142;0,4637;Ituiutaba;MG;182;False
1500800;478778;25,0;22,0;580,6680941869022;116590;0,2187987823647537;0,3270440251572327;0,8726415094339622;0,2349206349206349;0,4631;Ananindeua;PA;183;False
2905701;300372;17,0;9,0;590,7968503937008;77870;0,2125228697924243;0,2987421383647798;0,789308176100629;0,3301587301587301;0,4553;Camaçari;BA;184;False
3552502;307429;13,0;11,0;597,1569194312796;75888;0,2199308370816522;0,3333333333333333;0,6776729559748428;0,3936507936507936;0,4547;Suzano;SP;185;False
4119152;127019;7,0;4,0;567,7694848484848;28938;0,3317127945053828;0,7264150943396226;0,3993710691823899;0,1365079365079365;0,4513;Pinhais;PR;186;False
3143906;104108;2,0;2,0;620,3133583959899;22072;0,2643586681876125;0,5125786163522013;0,0660377358490566;0,7492063492063492;0,4496;Muriaé;MG;187;False
3519071;236641;10,0;6,0;593,1724144144144;55700;0,2387017953321364;0,4182389937106918;0,5738993710691824;0,3396825396825397;0,4414;Hortolândia;SP;188;False
4301602;117938;1,0;1,0;613,6168;26530;0,2873714415644089;0,6069182389937107;0,0220125786163522;0,638095238095238;0,4408;Bagé;RS;189;False
2802908;103440;6,0;5,0;641,3777551020409;25920;0,1874000196710774;0,1509433962264151;0,3286163522012578;0,9365079365079364;0,4399;Itabaiana;SE;190;False
4316808;133230;4,0;3,0;567,6579761904762;26434;0,3922399583584005;0,8647798742138365;0,1776729559748427;0,1333333333333333;0,4392;Santa Cruz do Sul;RS;191;False
3305208;104029;7,0;6,0;602,8114173228347;24554;0,2479167844471036;0,4528301886792453;0,3993710691823899;0,4476190476190476;0,4352;São Pedro da Aldeia;RJ;192;False
2931350;145216;8,0;4,0;611,8882508250825;38258;0,2099983045284622;0,279874213836478;0,4685534591194968;0,6;0,4325;Teixeira de Freitas;BA;193;False
2925303;168326;7,0;5,0;614,9117605633803;48481;0,2103229699972785;0,2830188679245283;0,3993710691823899;0,6603174603174603;0,4311;Porto Seguro;BA;194;False
3106705;411846;5,0;4,0;619,6071111111112;99817;0,2167498558268273;0,3113207547169811;0,2515723270440251;0,7365079365079366;0,421;Betim;MG;195;False
4315602;191900;7,0;6,0;578,3182590233546;42351;0,2819589146140273;0,5911949685534591;0,3993710691823899;0,2095238095238095;0,4191;Rio Grande;RS;196;False
2913606;178649;8,0;6,0;594,4783333333334;42464;0,2414061144960555;0,4245283018867924;0,4685534591194968;0,3555555555555555;0,417;Ilhéus;BA;197;False
2928703;103055;7,0;6,0;611,8011293260474;24024;0,210615700876024;0,2893081761006289;0,3993710691823899;0,5936507936507937;0,4136;Santo Antônio de Jesus;BA;198;False
3201506;120033;4,0;3,0;608,3587951807228;25500;0,2585055655296229;0,490566037735849;0,1776729559748427;0,5365079365079365;0,4105;Colatina;ES;199;False
3303500;785867;48,0;31,0;565,0654571634269;185097;0,2008498075185558;0,2295597484276729;0,9308176100628932;0,1142857142857142;0,4054;Nova Iguaçu;RJ;200;False
1502400;192256;12,0;11,0;601,5345440956652;51699;0,1933229137811006;0,2012578616352201;0,64937106918239;0,4317460317460317;0,4048;Castanhal;PA;201;False
4101408;130134;7,0;4,0;581,9323779193206;29667;0,2653578497504224;0,5188679245283019;0,3993710691823899;0,2507936507936508;0,4026;Apucarana;PR;202;False
2900702;151055;9,0;6,0;606,1228257191201;36332;0,2023629940004716;0,2358490566037736;0,5251572327044025;0,5015873015873016;0,4024;Alagoinhas;BA;203;False
3529401;418261;15,0;10,0;572,9159518259518;94435;0,2168739227603191;0,3144654088050314;0,7468553459119497;0,1746031746031746;0,4022;Mauá;SP;204;False
3551702;126887;6,0;6,0;584,2499659863945;29123;0,2691842828328384;0,5377358490566038;0,3286163522012578;0,2825396825396825;0,3984;Sertãozinho;SP;205;False
3543303;115559;7,0;7,0;581,9379047619046;23915;0,260922249318821;0,5031446540880503;0,3993710691823899;0,2539682539682539;0,3973;Ribeirão Pires;SP;206;False
2610707;342167;19,0;16,0;572,2487589743589;78837;0,2046190316911636;0,2484276729559748;0,8238993710691824;0,165079365079365;0,3961;Paulista;PE;207;False
2918001;158813;5,0;4,0;628,0114285714286;39567;0,1893258633777064;0,1698113207547169;0,2515723270440251;0,8412698412698413;0,3958;Jequié;BA;208;False
3554003;123942;9,0;7,0;584,2523970037454;28921;0,2330392056687328;0,3805031446540881;0,5251572327044025;0,2857142857142857;0,3955;Tatuí;SP;209;False
4101507;119138;7,0;5,0;579,5035374149659;27224;0,2659010748515804;0,5251572327044025;0,3993710691823899;0,2158730158730158;0,3946;Arapongas;PR;210;False
3545803;183347;5,0;4,0;594,27888;37487;0,2676363592999493;0,5314465408805031;0,2515723270440251;0,3523809523809524;0,3938;Santa Bárbara d'Oeste;SP;211;False
3551009;329911;15,0;10,0;556,2240025252524;73798;0,2297251758560889;0,3679245283018867;0,7468553459119497;0,0634920634920634;0,3903;São Vicente;SP;212;False
3301702;808161;42,0;21,0;570,8153317152103;194354;0,1883937812194073;0,160377358490566;0,9245283018867924;0,1555555555555555;0,3882;Duque de Caxias;RJ;213;False
4118204;145829;10,0;8,0;571,7326086956522;38006;0,238560604292755;0,4150943396226415;0,5738993710691824;0,1587301587301587;0,3858;Paranaguá;PR;214;False
1505536;267836;9,0;4,0;597,6601801801802;84963;0,2083882196180823;0,2672955974842767;0,5251572327044025;0,3968253968253968;0,3835;Parauapebas;PA;215;False
4303103;136258;4,0;1,0;582,8635897435897;30890;0,2875871032499056;0,610062893081761;0,1776729559748427;0,273015873015873;0,3792;Cachoeirinha;RS;216;False
4309209;265074;6,0;5,0;589,2554887218046;59394;0,2505236285647215;0,4559748427672956;0,3286163522012578;0,3206349206349206;0,3772;Gravataí;RS;217;False
2510808;103165;8,0;6,0;600,5918757467143;25651;0,2079553766421487;0,2641509433962264;0,4685534591194968;0,4285714285714285;0,3748;Patos;PB;218;False
3518701;287634;10,0;8,0;577,6191266375546;68790;0,2231426979778437;0,3490566037735849;0,5738993710691824;0,2;0,3718;Guarujá;SP;219;False
2910727;113710;3,0;3,0;619,1683489096573;30851;0,2118756204533669;0,2924528301886792;0,1179245283018868;0,726984126984127;0,3705;Eunápolis;BA;220;False
5221403;142431;4,0;2,0;618,9870769230769;37312;0,2070741990101037;0,2547169811320754;0,1776729559748427;0,7142857142857143;0,3695;Trindade;GO;221;False
3557006;127923;5,0;5,0;580,9587978142077;29654;0,2719083991926515;0,5534591194968553;0,2515723270440251;0,2412698412698412;0,3692;Votorantim;SP;222;False
3510609;386984;10,0;7,0;580,3833821138212;94078;0,2173021517383317;0,3176100628930817;0,5738993710691824;0,2317460317460317;0,3687;Carapicuíba;SP;223;False
2919553;107909;5,0;4,0;596,2441580756014;32888;0,2425666469562984;0,4339622641509434;0,2515723270440251;0,3746031746031746;0,3614;Luís Eduardo Magalhães;BA;224;False
2101400;101767;8,0;5,0;607,2756732891833;31668;0,1888287997625272;0,1635220125786163;0,4685534591194968;0,5174603174603175;0,3612;Balsas;MA;225;False
3204906;123752;4,0;4,0;608,9433015873016;30766;0,222395470891589;0,3459119496855345;0,1776729559748427;0,546031746031746;0,3555;São Mateus;ES;226;False
3301900;224267;14,0;10,0;583,7622442244224;51619;0,1842851716361381;0,1383647798742138;0,7122641509433962;0,2793650793650793;0,3528;Itaboraí;RJ;227;False
1503606;123314;3,0;2,0;634,4523287671234;38282;0,1777891077055775;0,1226415094339622;0,1179245283018868;0,8888888888888888;0,3511;Itaituba;PA;228;False
3525003;118045;7,0;4,0;568,1248867313917;28381;0,2533598093320708;0,4622641509433962;0,3993710691823899;0,1396825396825396;0,3466;Jandira;SP;229;False
3303203;146774;13,0;8,0;559,5299710144927;29727;0,2103986767314458;0,2861635220125786;0,6776729559748428;0,0888888888888888;0,3444;Nilópolis;RJ;230;False
2111201;244579;6,0;4,0;607,0908496732027;66377;0,1997780756399121;0,2232704402515723;0,3286163522012578;0,5111111111111111;0,3412;São José de Ribamar;MA;231;False
3302502;228127;9,0;5,0;603,3932258064517;56080;0,1757127590234007;0,110062893081761;0,5251572327044025;0,4634920634920635;0,3406;Magé;RJ;232;False
5108402;300078;10,0;6,0;567,4338118022329;82504;0,2175351273975552;0,320754716981132;0,5738993710691824;0,1301587301587301;0,3395;Várzea Grande;MT;233;False
3203205;166786;5,0;4,0;598,8045569620252;42916;0,2220486368678457;0,3427672955974842;0,2515723270440251;0,4095238095238095;0,3354;Linhares;ES;234;False
3171204;129246;2,0;2,0;623,2150303030303;32410;0,1930038332916952;0,1949685534591195;0,0660377358490566;0,7873015873015873;0,334;Vespasiano;MG;235;False
1506807;331942;3,0;3,0;619,6582608695652;102208;0,1927488991013783;0,1886792452830188;0,1179245283018868;0,7396825396825397;0,3328;Santarém;PA;236;False
2603454;147771;9,0;8,0;576,6790322580645;34264;0,2095824563815611;0,2735849056603773;0,5251572327044025;0,1904761904761904;0,3241;Camaragibe;PE;237;False
1400100;413486;6,0;6,0;574,4040778341794;129162;0,2357910617418171;0,3930817610062893;0,3286163522012578;0,1873015873015873;0,312;Boa Vista;RR;238;False
4322400;117210;2,0;1,0;596,4327272727273;29332;0,2458759460504284;0,4465408805031446;0,0660377358490566;0,3777777777777777;0,3118;Uruguaiana;RS;239;False
2803500;101579;1,0;1,0;630,867;25417;0,1737290963391315;0,0943396226415094;0,0220125786163522;0,8698412698412699;0,3053;Lagarto;SE;240;False
1702109;171301;6,0;4,0;573,1684175084175;47749;0,2316193830823832;0,3742138364779874;0,3286163522012578;0,1809523809523809;0,3026;Araguaína;TO;241;False
3201308;353491;7,0;6,0;595,603849372385;87968;0,19115189145;0,1792452830188679;0,3993710691823899;0,3682539682539683;0,302;Cariacica;ES;242;False
3145208;105552;3,0;2,0;617,9297777777779;28814;0,1844158584639748;0,1415094339622641;0,1179245283018868;0,6984126984126984;0,3015;Nova Serrana;MG;243;False
4104204;136327;4,0;2,0;580,224358974359;32015;0,2446212118365746;0,4433962264150943;0,1776729559748427;0,2285714285714285;0,2992;Campo Largo;PR;244;False
5212501;209129;11,0;2,0;569,295238095238;59296;0,1889965544858597;0,1666666666666666;0,6194968553459119;0,1492063492063492;0,2973;Luziânia;GO;245;False
5221858;198861;9,0;8,0;555,0921893491123;54811;0,2137639236014131;0,3018867924528302;0,5251572327044025;0,0571428571428571;0,2954;Valparaíso de Goiás;GO;246;False
3305109;440962;16,0;10,0;559,1347261345853;100123;0,1718556990879673;0,0817610062893081;0,7720125786163522;0,0793650793650793;0,2881;São João de Meriti;RJ;247;False
5208004;115901;4,0;4,0;576,9980952380953;30234;0,242547070611053;0,4308176100628931;0,1776729559748427;0,1968253968253968;0,2847;Formosa;GO;248;False
3523107;369275;8,0;5,0;596,1206837606837;99473;0,1684283621724188;0,0754716981132075;0,4685534591194968;0,3714285714285714;0,2822;Itaquaquecetuba;SP;249;False
3516408;144849;5,0;2,0;596,7123809523811;35262;0,2004983423904382;0,2264150943396226;0,2515723270440251;0,3809523809523809;0,2803;Franco da Rocha;SP;250;False
4203204;103074;4,0;3,0;576,9227450980391;25561;0,2401836515697268;0,4213836477987421;0,1776729559748427;0,1936507936507936;0,28;Camboriú;SC;251;False
3300407;169894;3,0;2,0;586,7216013071895;35711;0,2333488421688834;0,3867924528301887;0,1179245283018868;0,2984126984126984;0,2796;Barra Mansa;RJ;252;False
4105805;232212;5,0;2,0;587,9144444444444;58507;0,2075035481184577;0,2610062893081761;0,2515723270440251;0,3079365079365079;0,2723;Colombo;PR;253;False
2312908;203023;4,0;3,0;603,7141573033707;50452;0,1928676495183718;0,1918238993710692;0,1776729559748427;0,4698412698412698;0,271;Sobral;CE;254;False
3522208;158522;7,0;5,0;580,9410430839002;40429;0,1932104330072539;0,1981132075471698;0,3993710691823899;0,238095238095238;0,2705;Itapecerica da Serra;SP;255;False
4323002;224112;5,0;3,0;564,046858974359;52819;0,2378666548403182;0,4056603773584906;0,2515723270440251;0,1079365079365079;0,2701;Viamão;RS;256;False
3522109;112476;5,0;2,0;571,9781666666667;26579;0,2268545137921888;0,3647798742138364;0,2515723270440251;0,1619047619047619;0,27;Itanhaém;SP;257;False
4101804;151666;5,0;4,0;578,1888397790054;38903;0,2193358722479253;0,330188679245283;0,2515723270440251;0,2031746031746031;0,2685;Araucária;PR;258;False
4103701;107208;1,0;1,0;578,281768707483;23815;0,2588298369651461;0,4937106918238994;0,0220125786163522;0,2063492063492063;0,266;Cambé;PR;259;False
3157807;219132;5,0;5,0;587,948245614035;51665;0,2032376932527446;0,2421383647798742;0,2515723270440251;0,3111111111111111;0,2657;Santa Luzia;MG;260;False
5200258;225693;13,0;5,0;563,9878666666667;69034;0,1675067053837442;0,0691823899371069;0,6776729559748428;0,1047619047619047;0,2624;Águas Lindas de Goiás;GO;261;False
2616407;134084;7,0;6,0;589,0835646258503;32753;0,1765381977974416;0,1163522012578616;0,3993710691823899;0,3174603174603174;0,2616;Vitória de Santo Antão;PE;262;False
1502103;134184;1,0;1,0;626,2570491803278;43870;0,155418449892145;0,0094339622641509;0,0220125786163522;0,8222222222222222;0,257;Cametá;PA;263;False
3154606;329794;1,0;1,0;613,3495238095238;81426;0,1745187230612536;0,1069182389937107;0,0220125786163522;0,6349206349206349;0,2398;Ribeirão das Neves;MG;264;False
3302007;116841;8,0;4,0;559,2639047619047;29406;0,1925385639858302;0,1855345911949685;0,4685534591194968;0,0825396825396825;0,2395;Itaguaí;RJ;265;False
2602902;203440;8,0;5,0;568,838484848485;51604;0,179993270461686;0,1320754716981132;0,4685534591194968;0,146031746031746;0,2372;Cabo de Santo Agostinho;PE;266;False
1501303;126650;8,0;5,0;573,7652564102565;38788;0,1739569406333262;0,10062893081761;0,4685534591194968;0,1841269841269841;0,2361;Barcarena;PA;267;False
2606002;142506;3,0;3,0;591,3617094017094;37538;0,2056471618036272;0,2515723270440251;0,1179245283018868;0,3333333333333333;0,236;Garanhuns;PE;268;False
2306405;131123;2,0;1,0;616,432;37301;0,160296424973469;0,0314465408805031;0,0660377358490566;0,6730158730158731;0,2343;Itapipoca;CE;269;False
2918407;237821;4,0;4,0;589,9670114942528;68289;0,1942988752022932;0,2075471698113207;0,1776729559748427;0,3238095238095238;0,2335;Juazeiro;BA;270;False
3119401;104736;1,0;1,0;587,765;23471;0,2199731778709767;0,3364779874213836;0,0220125786163522;0,3047619047619048;0,2326;Coronel Fabriciano;MG;271;False
3300456;483087;11,0;5,0;552,2823595505619;117059;0,1656962671450047;0,0628930817610062;0,6194968553459119;0,0412698412698412;0,2234;Belford Roxo;RJ;272;False
3156700;129380;2,0;2,0;572,5783333333334;29278;0,2306168944690794;0,3710691823899371;0,0660377358490566;0,1714285714285714;0,2197;Sabará;MG;273;False
2804805;192330;6,0;4,0;593,6542268041237;54584;0,1583392010101012;0,0251572327044025;0,3286163522012578;0,346031746031746;0,2125;Nossa Senhora do Socorro;SE;274;False
1500107;158188;5,0;4,0;594,6510344827586;46262;0,1633751192470455;0,0471698113207547;0,2515723270440251;0,3587301587301587;0,202;Abaetetuba;PA;275;False
1500602;126279;5,0;5,0;560,304923076923;38668;0,202658052186277;0,2389937106918239;0,2515723270440251;0,0984126984126984;0,2006;Altamira;PA;276;False
2304202;131050;2,0;1,0;582,35;33450;0,2041415451664238;0,2452830188679245;0,0660377358490566;0,2634920634920635;0,197;Crato;CE;277;False
3513504;112476;6,0;3,0;560,0856818181818;27764;0,1898151164844908;0,1729559748427672;0,3286163522012578;0,0952380952380952;0,1963;Cubatão;SP;278;False
3304144;140523;7,0;5,0;572,3688050314465;35053;0,1648469724302071;0,0597484276729559;0,3993710691823899;0,1682539682539682;0,1942;Queimados;RJ;279;False
3302858;167127;6,0;2,0;559,6789019607843;37544;0,1876111332780668;0,1540880503144654;0,3286163522012578;0,092063492063492;0,1878;Mesquita;RJ;280;False
3515004;250691;7,0;3,0;550,3981132075471;63629;0,1851671341384738;0,1446540880503144;0,3993710691823899;0,0317460317460317;0,1872;Embu das Artes;SP;281;False
2924009;112870;2,0;2,0;588,7178277153557;29258;0,1904420519091404;0,1761006289308176;0,0660377358490566;0,3142857142857143;0,1845;Paulo Afonso;BA;282;False
1100122;124333;4,0;2,0;549,6375;32347;0,2144145408971021;0,3050314465408805;0,1776729559748427;0,0285714285714285;0,1839;Ji-Paraná;RO;283;False
3539806;103765;3,0;1,0;565,24375;24291;0,2098655271026712;0,2767295597484276;0,1179245283018868;0,1174603174603174;0,1813;Poá;SP;284;False
2100055;106550;6,0;4,0;568,3632850241546;31559;0,1734170101618677;0,0911949685534591;0,3286163522012578;0,1428571428571428;0,1779;Açailândia;MA;285;False
1505502;105550;7,0;4,0;559,0763247863249;32893;0,1726777147118825;0,0849056603773584;0,3993710691823899;0,0761904761904762;0,1766;Paragominas;PA;286;False
2112209;174465;6,0;4,0;567,3648148148147;49698;0,1729225245798807;0,0880503144654088;0,3286163522012578;0,1269841269841269;0,1719;Timon;MA;287;False
2930709;114559;5,0;2,0;582,2830769230769;30150;0,1614334062780055;0,0377358490566037;0,2515723270440251;0,2603174603174603;0,1687;Simões Filho;BA;288;False
3522505;232297;4,0;3,0;579,2838562091504;61603;0,179409210905144;0,1257861635220125;0,1776729559748427;0,2126984126984127;0,1674;Itapevi;SP;289;False
4320008;132107;2,0;2,0;551,057037037037;30117;0,218696996137565;0,3238993710691824;0,0660377358490566;0,0349206349206349;0,1598;Sapucaia do Sul;RS;290;False
2307650;234509;6,0;4,0;565,9473015873016;60524;0,1638687156107754;0,0534591194968553;0,3286163522012578;0,1206349206349206;0,1562;Maracanaú;CE;291;False
5220454;155635;3,0;2,0;558,035625;44458;0,2014309008732588;0,2327044025157232;0,1179245283018868;0,0698412698412698;0,1494;Senador Canedo;GO;292;False
2513703;149910;8,0;6,0;533,8611027568923;41074;0,1536891072547695;0,0031446540880503;0,4685534591194968;0,0095238095238095;0,1447;Santa Rita;PB;293;False
4300604;187315;2,0;2,0;563,8156666666667;46854;0,1934596039540375;0,2044025157232704;0,0660377358490566;0,1015873015873015;0,132;Alvorada;RS;294;False
2303709;355679;5,0;5,0;554,4785321100917;93336;0,1738409314876204;0,0974842767295597;0,2515723270440251;0,0476190476190476;0,1288;Caucaia;CE;295;False
3515707;179198;4,0;4,0;558,6647878787879;45226;0,1775021537554739;0,1194968553459119;0,1776729559748427;0,073015873015873;0,123;Ferraz de Vasconcelos;SP;296;False
2307700;105093;4,0;4,0;573,1291039426524;26123;0,1618771347617963;0,040880503144654;0,1776729559748427;0,1777777777777777;0,123;Maranguape;CE;297;False
1501709;123082;4,0;4,0;567,3120430107526;37717;0,1676364759682201;0,0723270440251572;0,1776729559748427;0,1238095238095238;0,1194;Bragança;PA;298;False
1600600;107618;3,0;2,0;564,8351724137931;34339;0,1761389029427417;0,1132075471698113;0,1179245283018868;0,1111111111111111;0,114;Santana;AP;299;False
4119509;118730;1,0;1,0;555,312;31670;0,1958418282342763;0,2138364779874214;0,0220125786163522;0,0603174603174603;0,1102;Piraquara;PR;300;False
1301902;103598;2,0;1,0;581,2600000000001;35197;0,1609404363610433;0,0345911949685534;0,0660377358490566;0,2444444444444444;0,107;Itacoatiara;AM;301;False
2103000;156973;4,0;4,0;552,1724999999999;45452;0,1741018338678671;0,1037735849056603;0,1776729559748427;0,0380952380952381;0,1062;Caxias;MA;302;False
5217609;105031;1,0;1,0;582,2525;30320;0,163583452745816;0,050314465408805;0,0220125786163522;0,2571428571428571;0,1039;Planaltina;GO;303;False
3556503;115771;1,0;1,0;554,6444444444445;27153;0,1916182645043337;0,1823899371069182;0,0220125786163522;0,0539682539682539;0,0958;Várzea Paulista;SP;304;False
2107506;145643;3,0;2,0;545,1970967741936;39656;0,179620883675009;0,1289308176100629;0,1179245283018868;0,0158730158730158;0,0917;Paço do Lumiar;MA;305;False
4107652;148873;1,0;1,0;557,6872727272727;42734;0,1876953071730354;0,1572327044025157;0,0220125786163522;0,0666666666666666;0,0895;Fazenda Rio Grande;PR;306;False
4100400;119825;2,0;0,0;;32885;0,1861853144724734;0,1477987421383647;0,0660377358490566;0,0031746031746031;0,0799;Almirante Tamandaré;PR;307;False
2606804;115196;3,0;3,0;554,5011522633746;29603;0,166566478990587;0,0660377358490566;0,1179245283018868;0,0507936507936507;0,077;Igarassu;PE;308;False
2101202;103711;3,0;3,0;548,540412979351;29979;0,1706708645782748;0,0786163522012578;0,1179245283018868;0,0253968253968253;0,0744;Bacabal;MA;309;False
2103307;114275;2,0;2,0;569,5992248062015;35479;0,1578053677592069;0,0220125786163522;0,0660377358490566;0,1523809523809524;0,0743;Codó;MA;310;False
4126256;118455;1,0;1,0;545,3975;30067;0,1837630742568407;0,1352201257861635;0,0220125786163522;0,019047619047619;0,0664;Sarandi;PR;311;False
2613701;111249;3,0;2,0;530,5401481481482;27731;0,1639658754822474;0,0566037735849056;0,1179245283018868;0,0063492063492063;0,0599;São Lourenço da Mata;PE;312;False
3516309;165139;2,0;1,0;559,4133333333333;44365;0,156738103673602;0,0125786163522012;0,0660377358490566;0,0857142857142857;0,0506;Francisco Morato;SP;313;False
5215231;103804;3,0;1,0;547,8;30333;0,1577898883139225;0,0188679245283018;0,1179245283018868;0,0222222222222222;0,0496;Novo Gama;GO;314;False
1501808;106968;3,0;0,0;;42361;0,1573460601548365;0,0157232704402515;0,1179245283018868;0,0031746031746031;0,0426;Breves;PA;315;False
2412005;115838;2,0;0,0;;30467;0,1599889844614525;0,0283018867924528;0,0660377358490566;0,0031746031746031;0,0321;São Gonçalo do Amarante;RN;316;False
1504422;111785;1,0;1,0;530,4925;30766;0,1629457536712809;0,0440251572327044;0,0220125786163522;0,0031746031746031;0,0252;Marituba;PA;317;False
1302504;101883;1,0;1,0;538,1220000000001;35812;0,1548468282699539;0,0062893081761006;0,0220125786163522;0,0126984126984126;0,0129;Manacapuru;AM;318;False
